id,url,title,summary,category,breadcrumb,rating_average,rating_count,rating_detail,info,ingredients,directions,notes,nutrition,main_image,ugc_image
6727,https://www.allrecipes.com/recipe/6727/moms-hazelnut-special/,Mom's Hazelnut Special,"This is a bread machine recipe developed by my very talented mother, who grew up in Oregon, the Filbert (or Hazelnut) capital of the world! This bread has won raves from those who don't even like whole wheat bread.",['bread'],"['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes', 'Whole Grain Bread Recipes', 'Wheat Bread']",2.5,4,"{1: 1, 2: 1, 3: 1, 4: 1, 5: 0}","{'yield': '1 - 1 pound loaf', 'servings': '10'}","Ingredient Checklist
tablespoon active dry yeast. 1 cups bread flour. 1 cup whole wheat flour. 1 tablespoon bread flour. 1 cups warm water (110 degrees F/45 degrees C). 1 tablespoon sesame seeds. 1 tablespoons sunflower seeds. 2 cups chopped hazelnuts. 1 tablespoon white sugar. 1 tablespoons vegetable oil. teaspoon salt","Step 1 Follow the directions for your bread machine, but do not reserve the nuts for later: add them at the beginning for better flavor. Advertisement",,Nutrition Facts Per Serving: 219 calories; protein 6g 12% DV; carbohydrates 14.5g 5% DV; fat 16.7g 26% DV; cholesterol 0mg; sodium 156mg 6% DV. Full Nutrition,,[]
6728,https://www.allrecipes.com/recipe/6728/quick-lemon-poppy-seed-bread/,Quick Lemon Poppy Seed Bread,"This is an easy, deliciously moist bread that my kids love and can make themselves.","['bread', 'breakfast-and-brunch', 'fruits-and-vegetables', 'holidays-and-events']","['Home', 'Recipes', 'Breakfast and Brunch Recipes', 'Breakfast Bread Recipes']",4.745454545454545,165,"{1: 1, 2: 1, 3: 3, 4: 29, 5: 131}","{'servings': '20', 'yield': '2 - 8x4 inch loaf pans'}","Ingredient Checklist
1 (18.25 ounce) package lemon cake mix. 4 eggs. cup vegetable oil. 1 (3 ounce) package instant lemon pudding mix. 1 cup water. cup poppy seeds","Step 1 Preheat oven to 350 degrees F (175 degrees C). Grease and flour 2 - 8x4 inch loaf pans. Advertisement. Step 2 In a large bowl, mix together the cake mix, eggs, oil, pudding mix, water, and poppy seeds. Spread batter into two greased 8x4 inch loaf pans.. Step 3 Bake at 350 degrees F (175 degrees C) for 25 minutes or until a toothpick inserted into the cake comes out clean.",,Nutrition Facts Per Serving: 199 calories; protein 3.1g 6% DV; carbohydrates 24.1g 8% DV; fat 10.3g 16% DV; cholesterol 43.8mg 15% DV; sodium 264.6mg 11% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F306413.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F306413.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F122389.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F66401.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2616607.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3752829.jpg']"
6729,https://www.allrecipes.com/recipe/6729/maple-zucchini-bread/,Maple Zucchini Bread,A moist zucchini bread with the flavor of maple.,"['bread', 'breakfast-and-brunch', 'fruits-and-vegetables']","['Home', 'Recipes', 'Breakfast and Brunch Recipes', 'Breakfast Bread Recipes']",4.454545454545454,22,"{1: 0, 2: 1, 3: 2, 4: 5, 5: 14}","{'yield': '2 loaves', 'servings': '24'}","Ingredient Checklist
3 eggs. 1 cup vegetable oil. 1 cup packed brown sugar. 1 cup white sugar. 3 teaspoons maple flavored extract. 2 cups all-purpose flour. cup wheat germ. 2 teaspoons baking soda. 2 teaspoons salt. teaspoon baking powder. 2 cups grated zucchini. 1 cup chopped walnuts","Step 1 In a mixing bowl, beat the 3 eggs; add oil, sugars and flavoring, mixing until foamy. Blend in the flour, wheat germ, baking powder, soda, and salt. Stir in zucchini and nuts. Pour batter into 2 greased bread pans Advertisement. Step 2 Bake at 325 degrees F (165 degrees C) for 1 hour. Cool.",,Nutrition Facts Per Serving: 248 calories; protein 3.6g 7% DV; carbohydrates 29.6g 10% DV; fat 13.3g 21% DV; cholesterol 23.3mg 8% DV; sodium 321.8mg 13% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2614949.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2614949.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F485038.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2614949.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F485039.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4536527.jpg']"
6730,https://www.allrecipes.com/recipe/6730/chocolate-chip-orange-zucchini-bread/,Chocolate Chip Orange Zucchini Bread,"Quick easy recipe that will impress both family and friends. So easy, yet tastes like you spent hours baking!","['bread', 'breakfast-and-brunch', 'fruits-and-vegetables', 'ingredients']","['Home', 'Recipes', 'Breakfast and Brunch Recipes', 'Breakfast Bread Recipes']",4.673076923076923,468,"{1: 3, 2: 4, 3: 24, 4: 81, 5: 356}","{'yield': '2 loaves', 'servings': '24'}","Ingredient Checklist
3 eggs. 2 cups white sugar. 1 cup vegetable oil. 2 teaspoons vanilla extract. 2 cups grated zucchini. 1 cup chopped walnuts. 1 cup semisweet chocolate chips. 1 tablespoon orange zest. 3 cups all-purpose flour. teaspoon baking powder. 1 teaspoon baking soda. 1 teaspoon salt. teaspoon ground cinnamon. 1 teaspoon ground nutmeg","Step 1 Sift together flour, baking powder, soda, salt, and spices. Advertisement. Step 2 In a large bowl, beat eggs until light and fluffy. Add sugar, and continue beating until well blended. Stir in oil, vanilla, zucchini, nuts, chocolate chips, and orange rind. Blend in sifted ingredients. Turn batter into two greased 9 x 5 inch loaf pans.. Step 3 Bake at 350 degrees F (175 degrees C) for 50 minutes, or until bread tests done. Remove loaves from pans, and cool. Chill before slicing.",,Nutrition Facts Per Serving: 280 calories; protein 3.6g 7% DV; carbohydrates 34.3g 11% DV; fat 15.3g 24% DV; cholesterol 23.3mg 8% DV; sodium 165.4mg 7% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F688015.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F688015.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F11082.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F102078.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F230863.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3874365.jpg']"
6736,https://www.allrecipes.com/recipe/6736/tomato-bread-i/,Tomato Bread I,This is a bread that is a joy to make and eat.,"['appetizers-and-snacks', 'bread']","['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes']",4.625,8,"{1: 0, 2: 1, 3: 0, 4: 0, 5: 7}","{'yield': '2 loaves', 'servings': '24'}","Ingredient Checklist
1 cup tomato juice. 1 cup water. 1 (.25 ounce) package instant yeast. cup vegetable oil. cup honey. cup chopped fresh parsley. cup chopped green onions. 2 cloves garlic. 1 carrot, shredded. 1 teaspoon salt. 6 cups bread flour","Step 1 In a sauce pan, heat the tomato juice and water over a low heat until warm to the touch. Pour into a large warmed bowl, and add yeast and honey; stir to dissolve yeast. Allow to rest until yeast is creamy. Advertisement. Step 2 Mix in oil, parsley, onion, garlic, carrot, and salt. Add 1 cup of the flour, and stir until smooth. Add more flour, until a firm dough is formed. Knead five minutes on a lightly floured surface. Place dough in a greased bowl, and turn to coat the surface completely. Allow to rise in a warm place until doubled in size.. Step 3 Punch down, and divide into halves. Form two loaves, and put into greased 9 x 5 inch loaf pans. Allow to rise for another 45 minutes, or until loaves have doubled in size.. Step 4 Bake at 400 degrees F (220 degrees C) for about 30 minutes, until golden brown. Remove from pans to wire rack to cool.",,Nutrition Facts Per Serving: 39 calories; protein 0.3g 1% DV; carbohydrates 4.9g 2% DV; fat 2.3g 4% DV; cholesterol 0mg; sodium 100.9mg 4% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F225276.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F225276.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F225276.jpg']"
6744,https://www.allrecipes.com/recipe/6744/parmesan-focaccia-bread/,Parmesan Focaccia Bread,"A delicious savory round loaf, with parmesan and olive oil.","['appetizers-and-snacks', 'bread', 'everyday-cooking']","['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes', 'Flat Bread Recipes']",4.552238805970149,67,"{1: 2, 2: 1, 3: 3, 4: 13, 5: 48}","{'yield': '1 round loaf', 'servings': '30'}","Ingredient Checklist
1 cups warm water (110 degrees F/45 degrees C). 1 teaspoon white sugar. 1 teaspoon salt. 4 cups bread flour. 1 teaspoon lecithin. 3 teaspoons bread machine yeast. 4 teaspoons olive oil. 4 teaspoons dried oregano. cup olive oil. cup grated Parmesan cheese","Step 1 Place ingredients (except 1/3 cup olive oil and Parmesan cheese) in the bread machine in the order suggested by the manufacturer. Select Dough setting, and Start. Advertisement. Step 2 When the dough has risen once in the breadmaker, transfer it into an oiled, 8-inch round baking tin. Allow to rise until doubled in bulk.. Step 3 Poke it all over with your finger, right to the bottom of the tin. Allow to rest for another 5 to 10 minutes.. Step 4 Pour 1/3 cup olive oil over the top of the loaf, and sprinkle with Parmesan cheese.. Step 5 Bake at 400 degrees F (205 degrees C) in center of oven for approximately 20 minutes, until golden.",,Nutrition Facts Per Serving: 96 calories; protein 2.6g 5% DV; carbohydrates 12.8g 4% DV; fat 3.8g 6% DV; cholesterol 0.8mg; sodium 92.1mg 4% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1267.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1267.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1209832.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F373214.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F459500.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F514366.jpg']"
6746,https://www.allrecipes.com/recipe/6746/nonfat-sour-cream-cake-bread/,Nonfat Sour Cream Cake Bread,A delicious cake like bread that has the added benefit of being very low in fat.,"['bread', 'breakfast-and-brunch']","['Home', 'Recipes', 'Breakfast and Brunch Recipes', 'Breakfast Bread Recipes']",4.444444444444445,9,"{1: 0, 2: 0, 3: 1, 4: 3, 5: 5}","{'yield': '1 -9 inch bundt pan', 'servings': '12'}","Ingredient Checklist
cup fat free sour cream. teaspoon salt. 3 tablespoons light brown sugar. 2 egg whites. cup skim milk. 1 tablespoon vanilla extract. 3 cups unbleached all-purpose flour. 2 teaspoons active dry yeast","Step 1 Combine sour cream, sugar, egg whites, milk, vanilla, salt, and yeast in medium bowl. Mix until smooth. Advertisement. Step 2 Pile the flour in a large flat pan and make a well in the center. Pour the sour cream mixture into the center and draw in the flour until a soft dough is formed. Gradually work in a little flour until the dough is pliant and soft but not sticky. Knead until smooth but add a minimum of flour to keep the dough from sticking.. Step 3 Place in a pan and leave to rise until doubled in bulk. Beat down, knead briefly, then place in a lightly sprayed 9 inch bundt cake pan. Leave to rise until doubled in bulk.. Step 4 Bake bread in a preheated 425 degrees F (220 degrees C) oven for 25 minutes. Reduce the oven temperature to 350 degrees F (175 degrees C) and bake until golden brown on top. If necessary, cover with foil to keep from darkening. Immediately remove from cake pan and place on rack to cool.",,Nutrition Facts Per Serving: 164 calories; protein 5.8g 12% DV; carbohydrates 32.8g 11% DV; fat 0.4g 1% DV; cholesterol 2.9mg 1% DV; sodium 125.8mg 5% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F488860.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F488860.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F488860.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4498168.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5070137.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5070139.jpg']"
6747,https://www.allrecipes.com/recipe/6747/lower-fat-banana-nut-bread/,Lower Fat Banana Nut Bread,A tasty banana bread that's also low in fat.,"['bread', 'breakfast-and-brunch']","['Home', 'Recipes', 'Breakfast and Brunch Recipes', 'Breakfast Bread Recipes']",4.130434782608695,23,"{1: 0, 2: 3, 3: 1, 4: 9, 5: 10}","{'yield': '2 -8x4x2 inch loaf pans', 'servings': '20'}","Ingredient Checklist
cup fat free sour cream. 4 egg whites. cup chopped walnuts. cup raisins (Optional). 2 teaspoons baking powder. 2 teaspoons baking soda. 6 very ripe bananas, mashed. 2 tablespoons reduced fat margarine. 1 tablespoon vanilla extract. 1 teaspoon salt. cup packed light brown sugar. 4 cups unbleached all-purpose flour","Step 1 Preheat oven to 375 degrees F (190 degrees C). Lightly spray two 8x4x2 inch loaf pans with a non-stick cooking spray. Advertisement. Step 2 Combine the fat free sour cream, egg whites, vanilla, bananas and margarine and mix on medium speed of electric mixer until smooth, creamy and well blended.. Step 3 Sift the flour, baking powder, baking soda, salt and light brown sugar into the banana mixture. Stir with a spoon until combined. Add more flour if necessary until a thick and rather resistant dough is formed. Fold in the optional nuts and raisins. Mix for 1 minute on the low speed of an electric mixer. Divide dough evenly between the two loaf pans.. Step 4 Bake at 375 degrees F (190 degrees C) until golden and the center tests done. Remove breads from pans immediately and allow to cool on a rack before slicing.",,Nutrition Facts Per Serving: 188 calories; protein 4.7g 9% DV; carbohydrates 38.6g 12% DV; fat 1.8g 3% DV; cholesterol 1.6mg 1% DV; sodium 326.2mg 13% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F417260.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F417260.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F417260.jpg']"
6749,https://www.allrecipes.com/recipe/6749/ciabatta/,Ciabatta,"Take five minutes today to make the starter, also called sponge, and tomorrow you can bake two loaves of this marvelous, slightly sour, rustic Italian bread that has a hearty crust.","['appetizers-and-snacks', 'bread', 'world-cuisine']","['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes', 'White Bread Recipes']",4.529824561403509,285,"{1: 9, 2: 7, 3: 16, 4: 45, 5: 208}","{'cook': '20 mins', 'servings': '15', 'prep': '20 mins', 'total': '1 day', 'yield': '2 10 inch long oval loaves', 'additional': '1 day'}","For Sponge (Biga):
teaspoon active dry yeast. 2 tablespoons warm water (110 degrees F/45 degrees C). cup warm water. 1 cup bread flour

For Bread:
teaspoon active dry yeast. 2 tablespoons warm milk (110 degrees F/45 degrees C). cup warm water. 1 tablespoon olive oil. 2 cups bread flour. 1 teaspoons salt","Step 1 To Make Sponge: In a small bowl stir together 1/8 teaspoon of the yeast and the warm water and let stand 5 minutes, or until creamy. In a bowl stir together yeast mixture, 1/3 cup of the water, and 1 cup of the bread flour. Stir 4 minutes, then cover bowl with plastic wrap. Let sponge stand at cool room temperature for at least 12 hours and up to 1 day. Advertisement. Step 2 To Make Bread: In a small bowl stir together yeast and milk and let stand 5 minutes, or until creamy. In bowl of a standing electric mixer fitted with dough hook blend together milk mixture, sponge, water, oil, and flour at low speed until flour is just moistened; add salt and mix until smooth and elastic, about 8 minutes. Scrape dough into an oiled bowl and cover with plastic wrap.. Step 3 Let dough rise at room temperature until doubled in bulk, about 1 1/2 hours. (Dough will be sticky and full of air bubbles.) Turn dough out onto a well-floured work surface and cut in half. Transfer each half to a parchment sheet and form into an irregular oval about 9 inches long. Dimple loaves with floured fingers and dust tops with flour. Cover loaves with a dampened kitchen towel. Let loaves rise at room temperature until almost doubled in bulk, 1 1/2 to 2 hours.. Step 4 At least 45 minutes before baking ciabatta, put a baking stone on oven rack in lowest position in oven and preheat oven to 425 F (220 degrees C).. Step 5 Transfer 1 loaf on its parchment to a rimless baking sheet with a long side of loaf parallel to far edge of baking sheet. Line up far edge of baking sheet with far edge of stone or tiles, and tilt baking sheet to slide loaf with parchment onto back half of stone or tiles. Transfer remaining loaf to front half of stone in a similar manner. Bake ciabatta loaves 20 minutes, or until pale golden. Cool loaves on a wire rack.",,Nutrition Facts Per Serving: 96 calories; protein 3g 6% DV; carbohydrates 17.6g 6% DV; fat 1.3g 2% DV; cholesterol 0.2mg; sodium 234.5mg 9% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F421598.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F421598.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5445006.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4521385.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3858323.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1074026.jpg']"
6763,https://www.allrecipes.com/recipe/6763/honey-wheat-bread-ii/,Honey Wheat Bread II,Everybody loves this never fail recipe! It is lovely served with any meal.,"['appetizers-and-snacks', 'bread']","['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes', 'Whole Grain Bread Recipes', 'Wheat Bread']",4.486559139784946,372,"{1: 12, 2: 15, 3: 15, 4: 68, 5: 262}","{'cook': '30 mins', 'yield': '2 loaves', 'prep': '30 mins', 'total': '2 hrs', 'servings': '24', 'additional': '1 hr'}","Ingredient Checklist
2 cups warm water (110 degrees F/45 degrees C). 2 cups whole wheat flour. 1 tablespoon active dry yeast. 1 teaspoon salt. cup honey. cup vegetable oil. 5 cups all-purpose flour","Step 1 Dissolve yeast in warm water. Add honey, and stir well. Mix in whole wheat flour, salt, and vegetable oil. Work all-purpose flour in gradually. Turn dough out onto a lightly floured surface, and knead for at least 10 to 15 minutes. When dough is smooth and elastic, place it in a well oiled bowl. Turn it several times in the bowl to coat the surface of the dough, and cover with a damp cloth. Let rise in a warm place until doubled in bulk, about 45 minutes. Advertisement. Step 2 Punch down the dough. Shape into two loaves, and place into two well greased 9 x 5 inch loaf pans. Allow to rise until dough is 1 to 1 1/2 inches above pans.. Step 3 Bake at 375 degrees F (190 degrees C) for 25 to 30 minutes.",,Nutrition Facts Per Serving: 172 calories; protein 4.3g 9% DV; carbohydrates 31.2g 10% DV; fat 3.5g 5% DV; cholesterol 0mg; sodium 98.4mg 4% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F693350.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F693350.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2611892.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2194244.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4525855.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5932230.jpg']"
6764,https://www.allrecipes.com/recipe/6764/special-pumpkin-bread/,Special Pumpkin Bread,An excellent pumpkin bread made with instant coconut pudding.,"['bread', 'breakfast-and-brunch', 'fruits-and-vegetables']","['Home', 'Recipes', 'Breakfast and Brunch Recipes', 'Breakfast Bread Recipes']",4.473684210526316,19,"{1: 0, 2: 0, 3: 4, 4: 2, 5: 13}","{'total': '1 hr 10 mins', 'servings': '24', 'cook': '1 hr', 'prep': '10 mins', 'yield': '2 loaves'}","Ingredient Checklist
1 cups vegetable oil. 2 cups pumpkin puree. 1 cup packed brown sugar. 1 cup white sugar. 2 (3.5 ounce) packages instant coconut cream pudding mix. 1 teaspoon baking soda. 5 eggs. 2 cups all-purpose flour. 1 teaspoon salt. 1 teaspoon ground cinnamon. 1 cup chopped walnuts (Optional)","Step 1 In a large bowl, mix together oil, pumpkin, sugars, pudding mixes, cinnamon, and salt. Slightly beat the eggs, and mix into the batter. Mix in flour and baking soda until just combined. Stir in nuts, if desired. Spread batter into two greased and floured 9 x 5 inch loaf pans. Advertisement. Step 2 Bake at 325 degrees F (165 degrees C) for 1 hour, or until a tester inserted in the center comes out clean.",,Nutrition Facts Per Serving: 292 calories; protein 3.4g 7% DV; carbohydrates 35.3g 11% DV; fat 16g 25% DV; cholesterol 38.8mg 13% DV; sodium 301.8mg 12% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F722609.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F722609.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F117424.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F722609.jpg']"
6765,https://www.allrecipes.com/recipe/6765/4h-banana-bread/,4H Banana Bread,This is an old 4H bread recipe my daughter used to make in the 50's. Best one I ever ate.,"['bread', 'breakfast-and-brunch', 'fruits-and-vegetables']","['Home', 'Recipes', 'Breakfast and Brunch Recipes', 'Breakfast Bread Recipes']",4.68561872909699,1196,"{1: 6, 2: 18, 3: 42, 4: 214, 5: 916}","{'servings': '12', 'yield': '1 - 9x5 inch loaf', 'total': '1 hr 10 mins', 'prep': '10 mins', 'cook': '1 hr'}","Ingredient Checklist
2 cups all-purpose flour. teaspoon baking soda. 1 cup white sugar. 1 egg. 5 tablespoons milk. 1 teaspoon baking powder. teaspoon salt. cup margarine. 1 cup mashed bananas. cup chopped walnuts (Optional)","Step 1 Sift together flour, baking soda, baking powder, and salt. Advertisement. Step 2 In a large bowl, cream sugar and butter or margarine. Beat the egg slightly, and mix into the creamed mixture with the bananas. Mix in sifted ingredients until just combined. Stir in milk and nuts. Spread batter into one greased and floured 9x5 inch loaf pan.. Step 3 Bake at 350 degrees F (175 degrees C) until top is brown and cracks along the top.",,Nutrition Facts Per Serving: 265 calories; protein 3.9g 8% DV; carbohydrates 38g 12% DV; fat 11.5g 18% DV; cholesterol 16mg 5% DV; sodium 286.7mg 12% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1042616.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1042616.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F27277.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F31336.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F61369.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4499864.jpg']"
